0, 0.999584257603, 0, 0.999584257603
0, 0.969376027584, 0, 0.969376027584
0, 0.691490530968, 0, 0.691490530968
0, 0.853542327881, 0, 0.853542327881
0, 1.0, 0, 1.0
0, 0.982074677944, 0, 0.982074677944
0, 0.595288991928, 0, 0.595288991928
0, 0.120209656656, 1, 0.875465333462
0, 0.820637345314, 0, 0.820637345314
0, 1.0, 0, 1.0
0, 0.974454045296, 0, 0.974454045296
0, 0.992071092129, 0, 0.992071092129
0, 0.968740046024, 0, 0.968740046024
0, 0.99999320507, 0, 0.99999320507
0, 0.78620237112, 0, 0.78620237112
0, 0.960331380367, 0, 0.960331380367
0, 0.273717820644, 1, 0.723457217216
0, 0.999990224838, 0, 0.999990224838
0, 0.99999499321, 0, 0.99999499321
0, 0.996375858784, 0, 0.996375858784
0, 0.96622812748, 0, 0.96622812748
0, 1.0, 0, 1.0
0, 0.350200623274, 1, 0.644452393055
0, 0.99880874157, 0, 0.99880874157
0, 0.000152097549289, 1, 0.999847888947
0, 0.999655723572, 0, 0.999655723572
0, 0.998690783978, 0, 0.998690783978
0, 0.999997258186, 0, 0.999997258186
0, 1.0, 0, 1.0
0, 0.98159122467, 0, 0.98159122467
0, 0.745153546333, 0, 0.745153546333
0, 0.999971866608, 0, 0.999971866608
0, 0.999999761581, 0, 0.999999761581
0, 1.0, 0, 1.0
0, 0.998842954636, 0, 0.998842954636
0, 0.999999046326, 0, 0.999999046326
0, 0.999874830246, 0, 0.999874830246
0, 0.00383829791099, 1, 0.996160507202
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 0.992514431477, 0, 0.992514431477
0, 0.01351449918, 1, 0.986426889896
0, 0.0764113217592, 1, 0.922634005547
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 0.999964952469, 0, 0.999964952469
0, 1.0, 0, 1.0
0, 0.999796330929, 0, 0.999796330929
0, 0.999972939491, 0, 0.999972939491
0, 0.119066350162, 1, 0.877396762371
0, 1.0, 0, 1.0
0, 0.000503021059558, 1, 0.99949669838
0, 0.997533321381, 0, 0.997533321381
0, 0.943954646587, 0, 0.943954646587
0, 0.999998927116, 0, 0.999998927116
0, 0.999998807907, 0, 0.999998807907
0, 0.999709546566, 0, 0.999709546566
0, 0.999941825867, 0, 0.999941825867
0, 0.999750554562, 0, 0.999750554562
0, 0.854008972645, 0, 0.854008972645
0, 0.962742686272, 0, 0.962742686272
0, 0.939569473267, 0, 0.939569473267
0, 0.0523411855102, 1, 0.947522461414
0, 0.984891653061, 0, 0.984891653061
0, 0.452717781067, 1, 0.543032765388
0, 0.999970793724, 0, 0.999970793724
0, 0.907912731171, 0, 0.907912731171
0, 1.0, 0, 1.0
0, 0.999905586243, 0, 0.999905586243
0, 0.878167748451, 0, 0.878167748451
0, 0.0260562766343, 1, 0.973825156689
0, 0.41663736105, 1, 0.58259755373
0, 0.000284836802166, 1, 0.999715030193
0, 5.04785130033e-05, 1, 0.999949574471
0, 0.0088946968317, 1, 0.991025447845
0, 0.811183929443, 0, 0.811183929443
0, 0.0012087742798, 1, 0.998789966106
0, 1.0, 0, 1.0
0, 0.00211351574399, 1, 0.997883498669
0, 0.103000871837, 1, 0.895667910576
0, 1.0, 0, 1.0
0, 0.0423895269632, 1, 0.957156538963
0, 1.0, 0, 1.0
0, 0.992729127407, 0, 0.992729127407
0, 0.0669241175056, 1, 0.931873321533
0, 0.999744355679, 0, 0.999744355679
0, 0.999995231628, 0, 0.999995231628
0, 0.942429542542, 0, 0.942429542542
0, 0.540666997433, 0, 0.540666997433
0, 0.999995231628, 0, 0.999995231628
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 0.999914765358, 0, 0.999914765358
0, 0.730635344982, 0, 0.730635344982
0, 0.99999499321, 0, 0.99999499321
0, 1.0, 0, 1.0
0, 0.980715632439, 0, 0.980715632439
0, 1.0, 0, 1.0
0, 0.999995827675, 0, 0.999995827675
1, 0.502011477947, 1, 0.502011477947
1, 0.833397865295, 1, 0.833397865295
1, 0.832472503185, 1, 0.832472503185
1, 0.999103367329, 1, 0.999103367329
1, 0.00618789996952, 0, 0.993782222271
1, 0.990684807301, 1, 0.990684807301
1, 0.991884589195, 1, 0.991884589195
1, 0.991577863693, 1, 0.991577863693
1, 0.157737150788, 0, 0.837297677994
1, 0.102410338819, 0, 0.895413696766
1, 0.996729373932, 1, 0.996729373932
1, 0.784325838089, 1, 0.784325838089
1, 0.0101502062753, 0, 0.98969578743
1, 0.995261251926, 1, 0.995261251926
1, 0.545925080776, 1, 0.545925080776
1, 0.550655782223, 1, 0.550655782223
1, 0.998906373978, 1, 0.998906373978
1, 0.99386626482, 1, 0.99386626482
1, 0.952340126038, 1, 0.952340126038
1, 0.999693751335, 1, 0.999693751335
1, 0.999994277954, 1, 0.999994277954
1, 0.000389218679629, 0, 0.999610245228
1, 0.999614834785, 1, 0.999614834785
1, 0.997792720795, 1, 0.997792720795
1, 0.691839814186, 1, 0.691839814186
1, 0.999837756157, 1, 0.999837756157
1, 0.992197155952, 1, 0.992197155952
1, 0.986098527908, 1, 0.986098527908
1, 0.996718227863, 1, 0.996718227863
1, 0.766660094261, 1, 0.766660094261
1, 0.992324948311, 1, 0.992324948311
1, 0.468722820282, 0, 0.52845710516
1, 0.0495605655015, 0, 0.949805378914
1, 0.997214496136, 1, 0.997214496136
1, 0.882813990116, 1, 0.882813990116
1, 0.748936057091, 1, 0.748936057091
1, 0.895082056522, 1, 0.895082056522
1, 0.994738996029, 1, 0.994738996029
1, 0.5347661376, 1, 0.5347661376
1, 0.999997258186, 1, 0.999997258186
1, 0.998279213905, 1, 0.998279213905
